Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
6917,Young Wild Free Cafe,1,New Delhi,"13, 1st Floor, Opposite Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.1671645,28.5877879,"Cafe, Italian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,2,4.1,658
6918,Smokey Pan,1,Gurgaon,"Shop U1/48 ,DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0945327,28.4899428,"North Indian, Greek, Mughlai",300,Indian Rupees(Rs.),No,No,1,3.2,14
6919,Domino's Pizza,1,New Delhi,"A-22, Ground Floor, Tagore Market, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.1374776,28.6546527,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.3,57
6920,Delish BBQ,1,Noida,"Shop 116, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida, Noida",77.3348778,28.5764412,"North Indian, Chinese, Thai",500,Indian Rupees(Rs.),No,Yes,2,3.9,40
6921,Shree Bikaner Misthan Bhandar,1,Faridabad,"DSS 44, Sector 21, Faridabad",Sector 21,"Sector 21, Faridabad",77.2964432,28.4301217,"Street Food, South Indian, Mithai",350,Indian Rupees(Rs.),No,No,1,2.8,13
6922,Domino's Pizza,1,New Delhi,"S-27, Ground Floor, Main Market, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.2023408,28.5565998,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.5,238
6923,Rollmaal,1,New Delhi,"Shop 9, Corner Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2135137,28.5388893,"Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,3.4,218
6924,The Guls,1,Gurgaon,"Sheetla Mata Road, Near Shiv Mandir Chowk, Near Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.0349543,28.4768261,North Indian,650,Indian Rupees(Rs.),No,No,2,3,21
6925,Lord of the Drinks,1,New Delhi,"G-72, 1st Floor, Outer Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2167587,28.6319527,"European, Chinese, North Indian, Italian",2200,Indian Rupees(Rs.),No,No,4,3.9,2589
6926,Raging Bull - The Spicy Punch,1,Noida,"Sector 51, Noida",Sector 51,"Sector 51, Noida",0,0,"Mexican, Italian",500,Indian Rupees(Rs.),No,No,2,0,0
6927,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,"32-UB, Lower Ground Floor, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2073715,28.6808616,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,2,3.3,41
6928,The Roll Van,1,Noida,"Plot 1, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3826397,28.5208059,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,2,3,5
6929,Life Grand Cafe,189,Pretoria,"The Club Centre, Corner of Pinaster Avenue & 18th Street, Hazelwood, Near, Waterkloof, Pretoria","The Club Centre, Hazelwood, Near Waterkloof","The Club Centre, Hazelwood, Near Waterkloof, Pretoria",28.256922,-25.777898,"Italian, Mediterranean, Sushi, Desserts",400,Rand(R),No,No,4,4.1,232
6930,Affamato,1,Noida,"Shop 6, Sunshine Helios, Sector 78, Near, Sector 110, Noida",Sector 110,"Sector 110, Noida",0,0,"Italian, Pizza",400,Indian Rupees(Rs.),No,No,1,0,0
6931,Aggarwal's Sweets Paradise,1,New Delhi,"16, CSC, Pocket A-8, DDA Market, Kalkaji Extension, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.26306513,28.52530273,"Mithai, North Indian, South Indian, Street Food",300,Indian Rupees(Rs.),No,No,1,2.7,16
6932,Ramesh Vaishno Dhaba,1,New Delhi,"439, Jheel Khuranja, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",77.27375876,28.65791871,North Indian,500,Indian Rupees(Rs.),No,No,2,2.7,17
6933,Nagpal Di Hatti,1,New Delhi,"131, Budhh Bazar, Veer Savarkar Market, Gandhinagar, Near, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",0,0,"North Indian, Street Food",200,Indian Rupees(Rs.),No,No,1,3.5,29
6934,The Food Court,1,New Delhi,"D-30, Near Bharti Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30725687,28.59087872,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.7,32
6935,Ting's Red Lantern,216,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,Chinese,10,Dollar($),No,No,1,4.2,347
6936,Olive Kitchen,1,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Sector 20,"Sector 20, Noida",77.3332052,28.5838546,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.6,17
6937,Aqua Grill - Pride Plaza Hotel,1,New Delhi,"Pride Plaza Hotel, 5A, Hospitality District, Aerocity, New Delhi","Pride Plaza Hotel, Aerocity","Pride Plaza Hotel, Aerocity, New Delhi",77.12289,28.552732,"Continental, North Indian",3000,Indian Rupees(Rs.),No,No,4,0,0
6938,Mirage Restro Bar,1,Faridabad,"2nd Floor, Crown Plaza Mall, Sector 15-A, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad","Crown Plaza Mall, Sector 15, Faridabad, Faridabad",77.3131025,28.3978083,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,No,3,2.4,25
6939,Karnataka Food Centre,1,New Delhi,"Ground Floor, Delhi Karnataka Sangh Building, R K Puram, New Delhi",R K Puram,"R K Puram, New Delhi",77.1752519,28.5778978,South Indian,400,Indian Rupees(Rs.),No,No,1,4.1,881
6940,Hungry Head,1,Faridabad,"Near Reliance Fresh, Huda Market, Sector 28, Faridabad",Sector 28,"Sector 28, Faridabad",77.3150688,28.4353375,"Street Food, Fast Food",200,Indian Rupees(Rs.),No,No,1,0,0
6941,Chaudhary Di Hatti,1,New Delhi,"4, Post Office Block, Near Arya Samaj Mandir, Krishna Nagar, New Delhi",Krishna Nagar,"Krishna Nagar, New Delhi",77.2814976,28.6602651,"Desserts, Street Food",150,Indian Rupees(Rs.),No,No,1,3.3,20
6942,Liter Basar,1,New Delhi,"Nizamuddin East, Nizamuddin, New Delhi",Nizamuddin,"Nizamuddin, New Delhi",77.2440626,28.591272,Bakery,350,Indian Rupees(Rs.),No,No,1,3.1,7
6943,Rangrezz Restaurant,1,Agra,"E-20, Shopping Arcade, Sadar Bazaar, Agra Cantt, Agra",Agra Cantt,"Agra Cantt, Agra",0,0,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,2,3.5,71
6944,Santa's Fantasea,1,Kolkata,"9, Ballygunge Terrace, Near Anjali Jewellers, Golpark, Kolkata",Golpark,"Golpark, Kolkata",88.36783022,22.51508182,"Seafood, Chinese",800,Indian Rupees(Rs.),No,No,2,4.2,2584
6945,Druk,1,New Delhi,"71, 2nd Floor, M-Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2340939,28.550974,"Continental, Chinese, Thai",1000,Indian Rupees(Rs.),Yes,No,3,4.1,22
6946,Sanjay Pandit Bhojnalaya,1,Noida,"Khoda Colony, Deepak Vihar, Sector 58, Noida",Sector 58,"Sector 58, Noida",77.3532162,28.6099807,North Indian,150,Indian Rupees(Rs.),No,No,1,0,2
6947,Nine 75 Lounge & Bar,1,New Delhi,"B-49, Kamla Nagar Main Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",800,Indian Rupees(Rs.),Yes,No,2,3.2,145
6948,Dana Pani,1,New Delhi,"Gemini Park, Near Metro Pillar 63, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0094083,28.6170305,North Indian,250,Indian Rupees(Rs.),No,No,1,0,0
6949,Variety of Shawarmas,1,New Delhi,"5/1, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1128304,28.6382092,Fast Food,150,Indian Rupees(Rs.),No,No,1,0,0
6950,Balada Mix,30,Rio de Janeiro,"Rua AnÌ_bal de MendonÌ_a, 37, Ipanema, Rio de Janeiro",Ipanema,"Ipanema, Rio de Janeiro",-43.211425,-22.98520833,"Brazilian, Healthy Food, Juices, Pizza",90,Brazilian Real(R$),No,No,3,4.6,21
6951,My Bar Grill,1,New Delhi,"28, 3rd Floor, Hauz Khas Village, New Delhi",Hauz Khas Village,"Hauz Khas Village, New Delhi",77.1944373,28.5543721,"North Indian, Italian, Continental, Chinese",1200,Indian Rupees(Rs.),No,No,3,3.3,1363
6952,Tybee Island Social Club,216,Savannah,"1311 Butler Ave, Tybee Island, GA 31328",Tybee Island,"Tybee Island, Savannah",-80.848297,31.99581,American,10,Dollar($),No,No,1,3.9,309
6953,Riyaz Biryani Corner,1,Noida,"29, Block X, 1A, Sector 12 Market, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3381282,28.5973644,Biryani,200,Indian Rupees(Rs.),No,No,1,0,1
6954,Sr. Sol 1,216,Athens,"175 Tallassee Rd, Athens, GA 30606",Athens,"Athens, Athens",-83.4293,33.9652,Mexican,10,Dollar($),No,No,1,4.6,917
6955,Happy Joe's Pizza & Ice Cream,216,Dubuque,"855 Century Dr, Dubuque, IA 52002",Dubuque,"Dubuque, Dubuque",-90.7264,42.4955,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,1,3.5,74
6956,Desee Dakshin Coastal Cafe,1,New Delhi,"J-2/11, 1st Floor, Opposite Metro Pillar 411, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1194794,28.6473667,"North Indian, Mangalorean, Chinese",1350,Indian Rupees(Rs.),Yes,Yes,3,4,345
6957,Hunger's Hub,1,Noida,"Opposite HCL, Near Amity University, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.3317111,28.5488666,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,1,0,0
6958,CL Snacks,1,New Delhi,"A-12/15, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.1399797,28.6567779,Street Food,150,Indian Rupees(Rs.),No,No,1,3.1,7
6959,Heavens Food Corner,1,New Delhi,"DDA Market, Near Mother Dairy, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25698889,28.53074722,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,2.8,14
6960,Di Ghent Boulangerie,1,Gurgaon,"Shop 212/214, Level 2, Cross Point Mall, DLF Phase 4, Gurgaon","Cross Point Mall, DLF Phase 4","Cross Point Mall, DLF Phase 4, Gurgaon",77.0835375,28.46836827,"Cafe, Belgian",1700,Indian Rupees(Rs.),No,No,3,3.9,231
6961,Bharawan Da Dhaba,1,Amritsar,"Near Amritsar Municipal Corporation, Town Hall, Amritsar",Town Hall,"Town Hall, Amritsar",74.87833333,31.62615278,"North Indian, Fast Food",500,Indian Rupees(Rs.),No,No,2,3.5,461
6962,Le Swaadik,1,New Delhi,"B17, Tilak Market, Ramesh Nagar, Near MCD Community Hall, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.1313623,28.648918,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,3.3,13
6963,Chaophraya,215,Manchester,"19 Chapel Walks, City Center, Market Street, Manchester M2 1HN",Market Street,"Market Street, Manchester",-2.243505,53.48174,Thai,70,Pounds(å£),Yes,No,4,4.3,422
6964,Shyam Sweets,1,Gurgaon,"Main Market, Wazirabad, Near South City 2, Gurgaon",South City 2,"South City 2, Gurgaon",77.08893042,28.4316636,"Street Food, Mithai",100,Indian Rupees(Rs.),No,No,1,2.8,9
6965,The Beer Cafe,1,New Delhi,"300, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21922308,28.53230279,"Finger Food, North Indian, Italian",1200,Indian Rupees(Rs.),No,No,3,3.5,295
6966,24/7 Pastry Shop - The Lalit New Delhi,1,New Delhi,"The Lalit, Barakhamba Avenue, Barakhamba Road, New Delhi","The Lalit New Delhi, Barakhamba Road","The Lalit New Delhi, Barakhamba Road, New Delhi",77.22762946,28.63110267,"Bakery, Desserts",900,Indian Rupees(Rs.),No,No,2,3.3,46
6967,Inderpuri Restaurant,1,New Delhi,"187, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2231981,28.6578654,North Indian,250,Indian Rupees(Rs.),No,No,1,3,20
6968,Sweets Corner,1,Gurgaon,"S 135, Shopping Mall, Market Road, Arjun Marg, DLF Phase 1, Gurgaon","Shopping Mall, DLF Phase 1","Shopping Mall, DLF Phase 1, Gurgaon",77.0993432,28.4658854,"Mithai, North Indian, Chinese, Street Food",450,Indian Rupees(Rs.),No,No,1,2.7,28
6969,Everest Momos & Chinese Fast Food,1,New Delhi,"Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.13409312,28.67047254,Chinese,350,Indian Rupees(Rs.),No,No,1,3.2,17
6970,Subway,1,New Delhi,"250-B/2, Opposite Vasant Vihar Bus Depot, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.1707693,28.5586338,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,3.4,78
6971,Slurp Pasta Express,1,New Delhi,"Ground Floor, The India Mall, 1 Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",77.26888552,28.56162678,"Cafe, Fast Food",300,Indian Rupees(Rs.),No,No,1,2.9,5
6972,Shi Cafe,1,New Delhi,"24/3, Hauz Khas Village, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.19461381,28.55510074,"Cafe, Mexican, Continental",1000,Indian Rupees(Rs.),No,No,3,0,0
6973,LaDiDa,1,New Delhi,"1st Floor, D-123, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.2460754,28.5573496,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.2,14
6974,Habibi Express,1,New Delhi,"5 Zamrudpur, Kailash Colony Extension, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",77.238586,28.555918,"Lebanese, Arabian, Moroccan",900,Indian Rupees(Rs.),Yes,Yes,2,0,0
6975,Genghis Grill,214,Abu Dhabi,"Level 2, Al Wahda Mall New Extension, Al Wahda, Abu Dhabi","Al Wahda Mall, Al Wahda","Al Wahda Mall, Al Wahda, Abu Dhabi",54.37500816,24.47083582,Asian,180,Emirati Diram(AED),No,No,4,4.6,81
6976,Sangeetha Vegetarian Restaurant,214,Abu Dhabi,"Opposite Cristal Hotel, Behind KM Trading, Electra Street, Madinat Zayed, Abu Dhabi",Madinat Zayed,"Madinat Zayed, Abu Dhabi",54.36377607,24.48525254,"Indian, South Indian",60,Emirati Diram(AED),No,Yes,2,3.6,268
6977,Cuisine,1,New Delhi,"Rockland Inn, B-207, Block B, Outer Ring Road, Near Savitri Cinema Flyover, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2417726,28.5426944,"North Indian, Mughlai, Chinese",1500,Indian Rupees(Rs.),Yes,No,3,0,1
6978,Kabul Restaurant,1,New Delhi,"4/8, Near Kashmiri Park, Central Road, Jangpura Extension, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2464868,28.5813084,"Mughlai, Afghani",450,Indian Rupees(Rs.),No,No,1,2.8,25
6979,Rendezvous Cafe Restaurant,1,Puducherry,"30, Rue Suffren, White Town, Puducherry",White Town,"White Town, Puducherry",79.83258056,11.92859167,"Goan, Mangalorean, Continental, French",1200,Indian Rupees(Rs.),No,No,4,3.5,225
6980,Domino's Pizza,1,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16454592,28.55759742,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3.3,90
6981,Chennai Dosa Express,1,New Delhi,"E-167/3, Samaspur Road, Pandav Nagar, New Delhi",Pandav Nagar,"Pandav Nagar, New Delhi",77.21252906,28.62789848,South Indian,300,Indian Rupees(Rs.),No,No,1,0,1
6982,Fourteen Eleven Tea Cafe,1,New Delhi,"H-164, Katwaria Sarai, New Delhi, Qutab Institutional Area, New Delhi",Qutab Institutional Area,"Qutab Institutional Area, New Delhi",77.1852381,28.5419777,Fast Food,150,Indian Rupees(Rs.),No,No,1,0,1
6983,D'Casa,1,New Delhi,"Shop A-3, Kailash Park, Kirti Nagar, New Delhi",Kirti Nagar,"Kirti Nagar, New Delhi",77.1379553,28.6554914,"North Indian, Chinese, Italian, Fast Food",1100,Indian Rupees(Rs.),Yes,No,3,2.7,63
6984,GoGourmet,1,Gurgaon,"1st Floor, One Horizon Center, Golf Course Road, Gurgaon","One Horizon Center, Golf Course Road","One Horizon Center, Golf Course Road, Gurgaon",77.0975899,28.4511473,"Healthy Food, Beverages",600,Indian Rupees(Rs.),No,Yes,2,3.7,33
6985,Malhotra Restaurant,1,New Delhi,"1833-34, Laxmi Narain Street, Chuna Mandi, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.2103809,28.64102,"North Indian, Chinese, Continental, Italian",800,Indian Rupees(Rs.),Yes,No,2,2.9,32
6986,Black Pepper Restaurant,1,Dehradun,"3, Astley Hall, Rajpur Road, Rajpur, Dehradun",Rajpur,"Rajpur, Dehradun",78.046106,30.327968,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,4,4,175
6987,Keventers,1,Noida,"S 15, Plot GH-08, Golf City, Sector 75, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3864019,28.5723004,Beverages,400,Indian Rupees(Rs.),No,No,1,2.9,4
6988,Mr Toasties,1,Vadodara,"2/8 MIG Flats, Opposite Indraprastha Complex, Near LG Showroom, Inox Road, Ellora Park, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara",0,0,Fast Food,300,Indian Rupees(Rs.),No,No,1,3.9,50
6989,Kake Da Hotel,1,New Delhi,"19, BG-8, DDA Market, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",77.1005772,28.6621865,North Indian,600,Indian Rupees(Rs.),No,Yes,2,3.6,29
6990,Grubhouse Cafe,1,New Delhi,"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",0,0,Fast Food,300,Indian Rupees(Rs.),No,No,1,0,0
6991,Dev Burger,1,New Delhi,"44/1, Totaram Ahuja Marg, Ashok Nagar, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0998394,28.635043,Fast Food,300,Indian Rupees(Rs.),No,No,1,2.9,5
6992,Cafe Coffee Day,1,New Delhi,"E-12, DDA Market, Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",77.236,28.53698056,Cafe,450,Indian Rupees(Rs.),No,No,1,3.2,33
6993,Filmy Cafe & Bar,1,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2012178,28.6834998,"North Indian, Fast Food, Chinese, Continental",1200,Indian Rupees(Rs.),Yes,No,3,2.9,4
6994,Daawat-e! Amritsar,1,Gurgaon,"Shop 10, 1st Floor, Sector 23 Market, Sector 23, Gurgaon",Sector 23,"Sector 23, Gurgaon",77.0646633,28.5029179,Mughlai,700,Indian Rupees(Rs.),No,Yes,2,2.9,27
6995,White X Sky Lounge,1,Nashik,"4th Floor, B Wing, Bosco Center, Prasad Circle, Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik",0,0,North Indian,800,Indian Rupees(Rs.),No,No,3,3.4,24
6996,Krishna Yummy Foods,1,New Delhi,"EA 156, Shop 3, Main Market, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1469131,28.6311566,North Indian,250,Indian Rupees(Rs.),No,No,1,0,1
6997,Moets Shack,1,New Delhi,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.2304115,28.5732124,"Seafood, Continental, European",1800,Indian Rupees(Rs.),Yes,Yes,3,3.7,601
6998,Tpot,1,Gurgaon,"Shop 14, Aminities Block, Infospace, Sector 21, Gurgaon",Sector 21,"Sector 21, Gurgaon",77.0712645,28.5096025,Cafe,800,Indian Rupees(Rs.),No,Yes,2,0,3
6999,The Coffee Club,214,Dubai,"Wasl Vita, Opposite Civil Defence Station, Near Emirates NBD, Al Wasl Road, Jumeirah 1, Dubai",Jumeirah 1,"Jumeirah 1, Dubai",55.25639722,25.21110278,Cafe,140,Emirati Diram(AED),No,Yes,3,4.5,403
7000,Punjabi Tadka,1,New Delhi,"WZ-A1, Main Road, Opposite Pillor 659, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0627386,28.6236426,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.7,11
7001,The Bakery Mart,1,Noida,"Expressview Society, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3820118,28.5204779,Bakery,800,Indian Rupees(Rs.),No,No,2,0,1
7002,Le Chef Restro Bar,1,Faridabad,"SCF 146/37, HUDA Complex, Delhi Badarpur Border, Near Main Mathura Road, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3104996,28.480467,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,3,2.7,70
7003,Le Fairway Restaurant & Bar,1,New Delhi,"Hotel Le Roi 2206, Rajguru Road, Chuna Mandi, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21077781,28.64423731,"North Indian, Continental",1000,Indian Rupees(Rs.),Yes,No,3,3.1,17
7004,Lots of Food,1,New Delhi,"12/124 Geeta Colony, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",0,0,Chinese,100,Indian Rupees(Rs.),No,No,1,0,1
7005,Shama Chicken Corner,1,New Delhi,"601, Side 1, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.06975497,28.62759745,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,1,3.1,23
7006,Sushi Loko,30,BrasÌ_lia,"SCS 213, Bloco C, Loja 35, Asa Sul, BrasÌ_lia",Asa Sul,"Asa Sul, BrasÌ_lia",-47.91566667,-15.831,Japanese,80,Brazilian Real(R$),No,No,3,3.1,10
7007,Houlihan's,216,Dubuque,"1795 Greyhound Park Rd, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.645294,42.516621,"American, Burger",25,Dollar($),No,No,2,3.6,117
7008,Baskin Robbins,1,Gurgaon,"2-H, Commercial Complex, Opposite Ansal Celebrity Home, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0378999,28.5125527,Ice Cream,300,Indian Rupees(Rs.),No,No,1,3.1,14
7009,Khalsa,1,New Delhi,"50 & 51, New Janta Market, Club Road, Paschim Puri Chowk, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.11728808,28.66676065,North Indian,550,Indian Rupees(Rs.),No,Yes,2,2.7,55
7010,Tadak Punjabi,1,New Delhi,"4 D/9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1787607,28.6443538,North Indian,300,Indian Rupees(Rs.),No,No,1,2.7,41
7011,The Nacoochee Village Tavern & Pizzeria,216,Gainesville,"7275 S Main St., Helen, GA 30545",Helen,"Helen, Gainesville",-83.713498,34.691208,"Italian, Pizza, Sandwich",10,Dollar($),No,No,1,4,161
7012,Kake Da Dhaba,1,Noida,"Amrapali Zodiac Market, Sector 120, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",0,0,North Indian,450,Indian Rupees(Rs.),No,No,1,0,0
7013,Dilkhush Punjabi Dhaba,1,New Delhi,"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.1790259,28.515336,North Indian,500,Indian Rupees(Rs.),No,No,2,0,3
7014,Cafe Coffee Day,1,New Delhi,"Redpro Building, Near Max Hospital, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",77.1511677,28.6934788,Cafe,450,Indian Rupees(Rs.),No,No,1,3.5,50
7015,Hops n Grains,1,Panchkula,"SCO 358, Sector 9, Panchkula",Sector 9,"Sector 9, Panchkula",76.849258,30.6978586,"North Indian, Middle Eastern, Pizza",2000,Indian Rupees(Rs.),No,No,4,4.2,843
7016,Shree Banke Foods,1,New Delhi,"13/289, 14 Block Gurudwra, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",77.2767586,28.6506851,"Chinese, North Indian",400,Indian Rupees(Rs.),No,No,1,0,3
7017,J V's Fried Chicken,1,New Delhi,"19 B, Sewak Park, Near Metro Pillor 771, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0346005,28.6194036,Fast Food,300,Indian Rupees(Rs.),No,Yes,1,0,2
7018,Apni Rasoi,1,Gurgaon,"Shop 301-302, Opposite Apna Enclave, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.0129534,28.4841816,North Indian,400,Indian Rupees(Rs.),No,No,1,2.9,4
